link_id,matrix_ab,matrix_ba,matrix_tot,Congested_Time_AB,Congested_Time_BA,Congested_Time_Max,Delay_factor_AB,Delay_factor_BA,Delay_factor_Max,VOC_AB,VOC_BA,VOC_max,PCE_AB,PCE_BA,PCE_tot
1,0.0,,0.0,7.6507619999999985,,7.6507619999999985,1.0,,1.0,0.0,,0.0,0.0,,0.0
2,0.0,,0.0,7.6507619999999985,,7.6507619999999985,1.0,,1.0,0.0,,0.0,0.0,,0.0
3,155.99999999999994,,155.99999999999994,6.111529508394659,,6.111529508394659,1.0007089187180147,,1.0007089187180147,0.02363636363636363,,0.02363636363636363,155.99999999999994,,155.99999999999994
4,0.0,,0.0,0.49274850000000003,,0.49274850000000003,1.0,,1.0,0.0,,0.0,0.0,,0.0
5,0.0,,0.0,0.496056,,0.496056,1.0,,1.0,0.0,,0.0,0.0,,0.0
6,0.0,,0.0,0.079251,,0.079251,1.0,,1.0,0.0,,0.0,0.0,,0.0
7,0.0,,0.0,0.079251,,0.079251,1.0,,1.0,0.0,,0.0,0.0,,0.0
8,0.0,,0.0,0.05550533333333333,,0.05550533333333333,1.0,,1.0,0.0,,0.0,0.0,,0.0
9,308.39999999999986,,308.39999999999986,0.09124205153641937,,0.09124205153641937,1.0024175642857702,,1.0024175642857702,0.04672727272727271,,0.04672727272727271,308.39999999999986,,308.39999999999986
10,0.0,,0.0,0.263262,,0.263262,1.0,,1.0,0.0,,0.0,0.0,,0.0
11,0.0,,0.0,2.1606075,,2.1606075,1.0,,1.0,0.0,,0.0,0.0,,0.0
12,0.0,,0.0,2.1606075,,2.1606075,1.0,,1.0,0.0,,0.0,0.0,,0.0
13,0.0,,0.0,0.6941265,,0.6941265,1.0,,1.0,0.0,,0.0,0.0,,0.0
14,0.0,,0.0,0.6941265,,0.6941265,1.0,,1.0,0.0,,0.0,0.0,,0.0
15,0.0,,0.0,7.350262,,7.350262,1.0,,1.0,0.0,,0.0,0.0,,0.0
16,0.0,,0.0,7.350262,,7.350262,1.0,,1.0,0.0,,0.0,0.0,,0.0
17,0.0,,0.0,0.307925,,0.307925,1.0,,1.0,0.0,,0.0,0.0,,0.0
18,308.39999999999986,,308.39999999999986,6.4337511615744924,,6.4337511615744924,1.0024175642857702,,1.0024175642857702,0.04672727272727271,,0.04672727272727271,308.39999999999986,,308.39999999999986
19,0.0,,0.0,0.303973,,0.303973,1.0,,1.0,0.0,,0.0,0.0,,0.0
20,2.3999999999999995,,2.3999999999999995,5.864625017012946,,5.864625017012946,1.0000000029009437,,1.0000000029009437,2.4000240002400017e-05,,2.4000240002400017e-05,2.3999999999999995,,2.3999999999999995
21,0.0,,0.0,5.864624999999999,,5.864624999999999,1.0,,1.0,0.0,,0.0,0.0,,0.0
22,14.399999999999999,,14.399999999999999,5.99334943740236,,5.99334943740236,1.000000072981293,,1.000000072981293,0.00014400144001440013,,0.00014400144001440013,14.399999999999999,,14.399999999999999
23,0.0,,0.0,5.993349,,5.993349,1.0,,1.0,0.0,,0.0,0.0,,0.0
24,0.0,,0.0,5.781149999999999,,5.781149999999999,1.0,,1.0,0.0,,0.0,0.0,,0.0
25,0.0,,0.0,5.781149999999999,,5.781149999999999,1.0,,1.0,0.0,,0.0,0.0,,0.0
26,0.0,,0.0,4.9715549999999995,,4.9715549999999995,1.0,,1.0,0.0,,0.0,0.0,,0.0
27,2.3999999999999995,,2.3999999999999995,4.971555014422201,,4.971555014422201,1.0000000029009437,,1.0000000029009437,2.4000240002400017e-05,,2.4000240002400017e-05,2.3999999999999995,,2.3999999999999995
