"ID","Dir","Length","AB_Link_ID","AB_From_Node_","AB_To_Node_ID","AB_Capacity","AB_Length","AB_Free_Speed","AB_Lanes","AB_Link_Type","BA_DB_ID","BA_Link_ID","BA_From_Node_","BA_To_Node_ID","BA_Capacity","BA_Length","BA_Free_Speed","BA_Lanes","BA_Link_Type","AB_Free_Time","AB_UE_Time","BA_Free_Time","BA_UE_Time","direction","ID1","AB_Flow","BA_Flow","Tot_Flow","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF"
15860,0,0.206226,10003037,3065,10000053,99999,0.206226,5,99999,10000000,15861,10003037,10000053,3065,99999,0.206226,5,99999,10000000,2.47471,2.47471,2.47471,2.47471,0,15860,0.0000,0.0000,0.0000,2.47471,2.47471,2.47471,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.47471,2.47471,2.47471
15862,0,0.20803,10003038,3066,10000053,99999,0.20803,5,99999,10000000,15863,10003038,10000053,3066,99999,0.20803,5,99999,10000000,2.49636,2.49636,2.49636,2.49636,0,15862,0.0000,0.0000,0.0000,2.49636,2.49636,2.49636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.49636,2.49636,2.49636
15864,0,0.115262,10003039,3067,10000053,99999,0.115262,5,99999,10000000,15865,10003039,10000053,3067,99999,0.115262,5,99999,10000000,1.38314,1.38314,1.38314,1.38314,0,15864,156.6000,29.4000,186.0000,1.38314,1.38314,1.38314,0.00156602,0.000294003,0.00156602,18.0500,3.3887,21.4387,3.61001,0.677741,4.28775,5,5,1.38314,1.38314,1.38314
15866,0,0.276548,10003040,3291,10000053,99999,0.276548,5,99999,10000000,15867,10003040,10000053,3291,99999,0.276548,5,99999,10000000,3.31858,3.31858,3.31858,3.31858,0,15866,0.0000,0.0000,0.0000,3.31858,3.31858,3.31858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.31858,3.31858,3.31858
15868,0,0.349532,10003041,3292,10000053,99999,0.349532,5,99999,10000000,15869,10003041,10000053,3292,99999,0.349532,5,99999,10000000,4.19438,4.19438,4.19438,4.19438,0,15868,0.0000,0.0000,0.0000,4.19438,4.19438,4.19438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.19438,4.19438,4.19438
15870,0,0.275495,10003042,3293,10000053,99999,0.275495,5,99999,10000000,15871,10003042,10000053,3293,99999,0.275495,5,99999,10000000,3.30594,3.30594,3.30594,3.30594,0,15870,0.0000,0.0000,0.0000,3.30594,3.30594,3.30594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.30594,3.30594,3.30594
15872,0,0.232282,10003043,3462,10000053,99999,0.232282,5,99999,10000000,15873,10003043,10000053,3462,99999,0.232282,5,99999,10000000,2.78738,2.78738,2.78738,2.78738,0,15872,0.0000,0.0000,0.0000,2.78738,2.78738,2.78738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.78738,2.78738,2.78738
15874,0,0.408739,10003044,3472,10000053,99999,0.408739,5,99999,10000000,15875,10003044,10000053,3472,99999,0.408739,5,99999,10000000,4.90487,4.90487,4.90487,4.90487,0,15874,0.0000,0.0000,0.0000,4.90487,4.90487,4.90487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.90487,4.90487,4.90487
15876,0,0.197879,10003045,3687,10000053,99999,0.197879,5,99999,10000000,15877,10003045,10000053,3687,99999,0.197879,5,99999,10000000,2.37455,2.37455,2.37455,2.37455,0,15876,0.0000,0.0000,0.0000,2.37455,2.37455,2.37455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.37455,2.37455,2.37455
15878,0,0.182741,10003046,3689,10000053,99999,0.182741,5,99999,10000000,15879,10003046,10000053,3689,99999,0.182741,5,99999,10000000,2.19289,2.19289,2.19289,2.19289,0,15878,0.0000,0.0000,0.0000,2.19289,2.19289,2.19289,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.19289,2.19289,2.19289
15880,0,0.261055,10003047,3725,10000053,99999,0.261055,5,99999,10000000,15881,10003047,10000053,3725,99999,0.261055,5,99999,10000000,3.13266,3.13266,3.13266,3.13266,0,15880,0.0000,0.0000,0.0000,3.13266,3.13266,3.13266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.13266,3.13266,3.13266
15882,0,0.117951,10003048,5113,10000053,99999,0.117951,5,99999,10000000,15883,10003048,10000053,5113,99999,0.117951,5,99999,10000000,1.41541,1.41541,1.41541,1.41541,0,15882,0.0000,0.0000,0.0000,1.41541,1.41541,1.41541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.41541,1.41541,1.41541
15884,0,0.0363733,10003049,5114,10000053,99999,0.036373,5,99999,10000000,15885,10003049,10000053,5114,99999,0.036373,5,99999,10000000,0.436476,0.436476,0.436476,0.436484,0,15884,30.0000,851.4000,881.4000,0.436476,0.436484,0.436484,0.000300003,0.00851409,0.00851409,1.09119,30.9680,32.0592,0.218238,6.19371,6.41194,5,4.99991,0.436476,0.436484,0.436484
15886,0,0.21246,10003050,5118,10000053,99999,0.21246,5,99999,10000000,15887,10003050,10000053,5118,99999,0.21246,5,99999,10000000,2.54952,2.54952,2.54952,2.54952,0,15886,0.0000,0.0000,0.0000,2.54952,2.54952,2.54952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.54952,2.54952,2.54952
15888,0,0.333182,10003051,612,10000167,99999,0.333182,5,99999,10000000,15889,10003051,10000167,612,99999,0.333182,5,99999,10000000,3.99818,3.99818,3.99818,3.99818,0,15888,0.0000,0.0000,0.0000,3.99818,3.99818,3.99818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.99818,3.99818,3.99818
15890,0,0.351535,10003052,613,10000167,99999,0.351535,5,99999,10000000,15891,10003052,10000167,613,99999,0.351535,5,99999,10000000,4.21842,4.21842,4.21842,4.21842,0,15890,0.0000,0.0000,0.0000,4.21842,4.21842,4.21842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.21842,4.21842,4.21842
15892,0,0.260404,10003053,615,10000167,99999,0.260404,5,99999,10000000,15893,10003053,10000167,615,99999,0.260404,5,99999,10000000,3.12485,3.12485,3.12485,3.12485,0,15892,0.0000,0.0000,0.0000,3.12485,3.12485,3.12485,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.12485,3.12485,3.12485
15894,0,0.287704,10003054,760,10000167,99999,0.287704,5,99999,10000000,15895,10003054,10000167,760,99999,0.287704,5,99999,10000000,3.45245,3.45245,3.45245,3.45245,0,15894,0.0000,0.0000,0.0000,3.45245,3.45245,3.45245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.45245,3.45245,3.45245
15896,0,0.292656,10003055,761,10000167,99999,0.292656,5,99999,10000000,15897,10003055,10000167,761,99999,0.292656,5,99999,10000000,3.51187,3.51187,3.51187,3.51187,0,15896,0.0000,0.0000,0.0000,3.51187,3.51187,3.51187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.51187,3.51187,3.51187
15898,0,0.21747,10003056,1193,10000167,99999,0.21747,5,99999,10000000,15899,10003056,10000167,1193,99999,0.21747,5,99999,10000000,2.60964,2.60964,2.60964,2.60964,0,15898,0.0000,0.0000,0.0000,2.60964,2.60964,2.60964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.60964,2.60964,2.60964
15900,0,0.187684,10003057,1194,10000167,99999,0.187684,5,99999,10000000,15901,10003057,10000167,1194,99999,0.187684,5,99999,10000000,2.25221,2.25221,2.25221,2.25221,0,15900,0.0000,0.0000,0.0000,2.25221,2.25221,2.25221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.25221,2.25221,2.25221
15902,0,0.362082,10003058,1598,10000167,99999,0.362082,5,99999,10000000,15903,10003058,10000167,1598,99999,0.362082,5,99999,10000000,4.34498,4.34498,4.34498,4.34498,0,15902,0.0000,0.0000,0.0000,4.34498,4.34498,4.34498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.34498,4.34498,4.34498
15904,0,0.385196,10003059,1599,10000167,99999,0.385196,5,99999,10000000,15905,10003059,10000167,1599,99999,0.385196,5,99999,10000000,4.62235,4.62235,4.62235,4.62235,0,15904,0.0000,0.0000,0.0000,4.62235,4.62235,4.62235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.62235,4.62235,4.62235
15906,0,0.365101,10003060,1606,10000167,99999,0.365101,5,99999,10000000,15907,10003060,10000167,1606,99999,0.365101,5,99999,10000000,4.38121,4.38121,4.38121,4.38121,0,15906,0.0000,0.0000,0.0000,4.38121,4.38121,4.38121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.38121,4.38121,4.38121
15908,0,0.24099,10003061,2023,10000167,99999,0.24099,5,99999,10000000,15909,10003061,10000167,2023,99999,0.24099,5,99999,10000000,2.89188,2.89188,2.89188,2.89188,0,15908,0.0000,0.0000,0.0000,2.89188,2.89188,2.89188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.89188,2.89188,2.89188
15910,0,0.179382,10003062,2024,10000167,99999,0.179382,5,99999,10000000,15911,10003062,10000167,2024,99999,0.179382,5,99999,10000000,2.15258,2.15258,2.15258,2.15258,0,15910,0.0000,0.0000,0.0000,2.15258,2.15258,2.15258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.15258,2.15258,2.15258
15912,0,0.303391,10003063,2025,10000167,99999,0.303391,5,99999,10000000,15913,10003063,10000167,2025,99999,0.303391,5,99999,10000000,3.64069,3.64069,3.64069,3.64069,0,15912,0.0000,0.0000,0.0000,3.64069,3.64069,3.64069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.64069,3.64069,3.64069
15914,0,0.366332,10003064,2322,10000167,99999,0.366332,5,99999,10000000,15915,10003064,10000167,2322,99999,0.366332,5,99999,10000000,4.39598,4.39598,4.39598,4.39598,0,15914,0.0000,0.0000,0.0000,4.39598,4.39598,4.39598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.39598,4.39598,4.39598
15916,0,0.202074,10003065,2630,10000167,99999,0.202074,5,99999,10000000,15917,10003065,10000167,2630,99999,0.202074,5,99999,10000000,2.42489,2.42489,2.42489,2.42489,0,15916,0.0000,0.0000,0.0000,2.42489,2.42489,2.42489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.42489,2.42489,2.42489
15918,0,0.212818,10003066,2631,10000167,99999,0.212818,5,99999,10000000,15919,10003066,10000167,2631,99999,0.212818,5,99999,10000000,2.55382,2.55382,2.55382,2.55382,0,15918,0.0000,0.0000,0.0000,2.55382,2.55382,2.55382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.55382,2.55382,2.55382
15920,0,0.129529,10003067,2633,10000167,99999,0.129529,5,99999,10000000,15921,10003067,10000167,2633,99999,0.129529,5,99999,10000000,1.55435,1.55435,1.55435,1.55435,0,15920,0.0000,0.0000,0.0000,1.55435,1.55435,1.55435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.55435,1.55435,1.55435
15922,0,0.353526,10003068,3032,10000167,99999,0.353526,5,99999,10000000,15923,10003068,10000167,3032,99999,0.353526,5,99999,10000000,4.24231,4.24231,4.24231,4.24231,0,15922,0.0000,0.0000,0.0000,4.24231,4.24231,4.24231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.24231,4.24231,4.24231
15924,0,0.395314,10003069,3033,10000167,99999,0.395314,5,99999,10000000,15925,10003069,10000167,3033,99999,0.395314,5,99999,10000000,4.74377,4.74377,4.74377,4.74377,0,15924,0.0000,0.0000,0.0000,4.74377,4.74377,4.74377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.74377,4.74377,4.74377
15926,0,0.055673,10003070,3386,10000167,99999,0.055673,5,99999,10000000,15927,10003070,10000167,3386,99999,0.055673,5,99999,10000000,0.668076,0.668101,0.668076,0.668078,0,15926,1223.7374,304.6836,1528.4211,0.668101,0.668078,0.668101,0.0122375,0.00304687,0.0122375,68.1291,16.9627,85.0918,13.6263,3.39254,17.0189,4.99981,4.99999,0.668101,0.668078,0.668101
15928,0,0.0343241,10003071,3387,10000167,99999,0.034324,5,99999,10000000,15929,10003071,10000167,3387,99999,0.034324,5,99999,10000000,0.411888,0.411891,0.411888,0.41189,0,15928,508.4626,394.3164,902.7789,0.411891,0.41189,0.411891,0.00508468,0.0039432,0.00508468,17.4525,13.5345,30.9870,3.49052,2.70691,6.19743,4.99997,4.99998,0.411891,0.41189,0.411891
15930,0,0.26457,10003072,3410,10000167,99999,0.26457,5,99999,10000000,15931,10003072,10000167,3410,99999,0.26457,5,99999,10000000,3.17484,3.17484,3.17484,3.17484,0,15930,0.0000,0.0000,0.0000,3.17484,3.17484,3.17484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.17484,3.17484,3.17484
15932,0,0.241794,10003073,3411,10000167,99999,0.241794,5,99999,10000000,15933,10003073,10000167,3411,99999,0.241794,5,99999,10000000,2.90153,2.90153,2.90153,2.90153,0,15932,0.0000,0.0000,0.0000,2.90153,2.90153,2.90153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.90153,2.90153,2.90153
15934,0,0.301381,10003074,3412,10000167,99999,0.301381,5,99999,10000000,15935,10003074,10000167,3412,99999,0.301381,5,99999,10000000,3.61657,3.61657,3.61657,3.61657,0,15934,0.0000,0.0000,0.0000,3.61657,3.61657,3.61657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.61657,3.61657,3.61657
15936,0,0.24866,10003075,3817,10000167,99999,0.24866,5,99999,10000000,15937,10003075,10000167,3817,99999,0.24866,5,99999,10000000,2.98392,2.98392,2.98392,2.98392,0,15936,0.0000,0.0000,0.0000,2.98392,2.98392,2.98392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.98392,2.98392,2.98392
15938,0,0.282694,10003076,3818,10000167,99999,0.282694,5,99999,10000000,15939,10003076,10000167,3818,99999,0.282694,5,99999,10000000,3.39233,3.39233,3.39233,3.39233,0,15938,0.0000,0.0000,0.0000,3.39233,3.39233,3.39233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.39233,3.39233,3.39233
15940,0,0.402834,10003077,3844,10000167,99999,0.402834,5,99999,10000000,15941,10003077,10000167,3844,99999,0.402834,5,99999,10000000,4.83401,4.83401,4.83401,4.83401,0,15940,0.0000,0.0000,0.0000,4.83401,4.83401,4.83401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.83401,4.83401,4.83401
15942,0,0.295109,10003078,4038,10000167,99999,0.295109,5,99999,10000000,15943,10003078,10000167,4038,99999,0.295109,5,99999,10000000,3.54131,3.54131,3.54131,3.54131,0,15942,0.0000,0.0000,0.0000,3.54131,3.54131,3.54131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.54131,3.54131,3.54131
15944,0,0.284653,10003079,4039,10000167,99999,0.284653,5,99999,10000000,15945,10003079,10000167,4039,99999,0.284653,5,99999,10000000,3.41584,3.41584,3.41584,3.41584,0,15944,0.0000,0.0000,0.0000,3.41584,3.41584,3.41584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.41584,3.41584,3.41584
15946,0,0.378623,10003080,4040,10000167,99999,0.378623,5,99999,10000000,15947,10003080,10000167,4040,99999,0.378623,5,99999,10000000,4.54348,4.54348,4.54348,4.54348,0,15946,0.0000,0.0000,0.0000,4.54348,4.54348,4.54348,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.54348,4.54348,4.54348
15948,0,0.272759,10003081,4044,10000167,99999,0.272759,5,99999,10000000,15949,10003081,10000167,4044,99999,0.272759,5,99999,10000000,3.27311,3.27311,3.27311,3.27311,0,15948,0.0000,0.0000,0.0000,3.27311,3.27311,3.27311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.27311,3.27311,3.27311
15950,0,0.382522,10003082,4048,10000167,99999,0.382522,5,99999,10000000,15951,10003082,10000167,4048,99999,0.382522,5,99999,10000000,4.59026,4.59026,4.59026,4.59026,0,15950,0.0000,0.0000,0.0000,4.59026,4.59026,4.59026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,4.59026,4.59026,4.59026
15952,0,0.19845,10003083,4065,10000167,99999,0.19845,5,99999,10000000,15953,10003083,10000167,4065,99999,0.19845,5,99999,10000000,2.3814,2.3814,2.3814,2.3814,0,15952,0.0000,0.0000,0.0000,2.3814,2.3814,2.3814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.3814,2.3814,2.3814
15954,0,0.332226,10003084,4486,10000167,99999,0.332226,5,99999,10000000,15955,10003084,10000167,4486,99999,0.332226,5,99999,10000000,3.98671,3.98671,3.98671,3.98671,0,15954,0.0000,0.0000,0.0000,3.98671,3.98671,3.98671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.98671,3.98671,3.98671
15956,0,0.102788,10003085,4749,10000167,99999,0.102788,5,99999,10000000,15957,10003085,10000167,4749,99999,0.102788,5,99999,10000000,1.23346,1.23346,1.23346,1.23346,0,15956,0.0000,0.0000,0.0000,1.23346,1.23346,1.23346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.23346,1.23346,1.23346
15958,0,0.216435,10003086,4793,10000167,99999,0.216435,5,99999,10000000,15959,10003086,10000167,4793,99999,0.216435,5,99999,10000000,2.59722,2.59722,2.59722,2.59722,0,15958,0.0000,0.0000,0.0000,2.59722,2.59722,2.59722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.59722,2.59722,2.59722
15960,0,0.323351,10003087,625,10000046,99999,0.323351,5,99999,10000000,15961,10003087,10000046,625,99999,0.323351,5,99999,10000000,3.88021,3.88021,3.88021,3.88021,0,15960,0.0000,0.0000,0.0000,3.88021,3.88021,3.88021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.88021,3.88021,3.88021
15962,0,0.242181,10003088,757,10000046,99999,0.242181,5,99999,10000000,15963,10003088,10000046,757,99999,0.242181,5,99999,10000000,2.90617,2.90617,2.90617,2.90617,0,15962,0.0000,0.0000,0.0000,2.90617,2.90617,2.90617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.90617,2.90617,2.90617
15964,0,0.180515,10003089,1452,10000046,99999,0.180515,5,99999,10000000,15965,10003089,10000046,1452,99999,0.180515,5,99999,10000000,2.16618,2.16618,2.16618,2.16618,0,15964,0.0000,0.0000,0.0000,2.16618,2.16618,2.16618,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.16618,2.16618,2.16618
15966,0,0.174915,10003090,1845,10000046,99999,0.174915,5,99999,10000000,15967,10003090,10000046,1845,99999,0.174915,5,99999,10000000,2.09898,2.09898,2.09898,2.09898,0,15966,0.0000,0.0000,0.0000,2.09898,2.09898,2.09898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.09898,2.09898,2.09898
15968,0,0.238976,10003091,1846,10000046,99999,0.238976,5,99999,10000000,15969,10003091,10000046,1846,99999,0.238976,5,99999,10000000,2.86771,2.86771,2.86771,2.86771,0,15968,0.0000,0.0000,0.0000,2.86771,2.86771,2.86771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.86771,2.86771,2.86771
15970,0,0.161857,10003092,2504,10000046,99999,0.161857,5,99999,10000000,15971,10003092,10000046,2504,99999,0.161857,5,99999,10000000,1.94228,1.94228,1.94228,1.94228,0,15970,0.0000,0.0000,0.0000,1.94228,1.94228,1.94228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.94228,1.94228,1.94228
15972,0,0.109117,10003093,2505,10000046,99999,0.109117,5,99999,10000000,15973,10003093,10000046,2505,99999,0.109117,5,99999,10000000,1.3094,1.3094,1.3094,1.3094,0,15972,0.0000,0.0000,0.0000,1.3094,1.3094,1.3094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.3094,1.3094,1.3094
15974,0,0.230133,10003094,2506,10000046,99999,0.230133,5,99999,10000000,15975,10003094,10000046,2506,99999,0.230133,5,99999,10000000,2.7616,2.7616,2.7616,2.7616,0,15974,0.0000,0.0000,0.0000,2.7616,2.7616,2.7616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.7616,2.7616,2.7616
15976,0,0.0908375,10003095,2694,10000046,99999,0.090837,5,99999,10000000,15977,10003095,10000046,2694,99999,0.090837,5,99999,10000000,1.09004,1.09004,1.09004,1.09004,0,15976,0.0000,0.0000,0.0000,1.09004,1.09004,1.09004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.09004,1.09004,1.09004
15978,0,0.0666616,10003096,2695,10000046,99999,0.066662,5,99999,10000000,15979,10003096,10000046,2695,99999,0.066662,5,99999,10000000,0.799944,0.799944,0.799944,0.799944,0,15978,67.7519,12.0000,79.7519,0.799944,0.799944,0.799944,0.000677526,0.000120001,0.000677526,4.51648,0.799944,5.31642,0.903296,0.159989,1.06328,5,5,0.799944,0.799944,0.799944
15980,0,0.230896,10003097,2761,10000046,99999,0.230896,5,99999,10000000,15981,10003097,10000046,2761,99999,0.230896,5,99999,10000000,2.77075,2.77075,2.77075,2.77075,0,15980,0.0000,0.0000,0.0000,2.77075,2.77075,2.77075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.77075,2.77075,2.77075
15982,0,0.208312,10003098,2822,10000046,99999,0.208312,5,99999,10000000,15983,10003098,10000046,2822,99999,0.208312,5,99999,10000000,2.49974,2.49974,2.49974,2.49974,0,15982,0.0000,0.0000,0.0000,2.49974,2.49974,2.49974,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.49974,2.49974,2.49974
15984,0,0.119131,10003099,2826,10000046,99999,0.119131,5,99999,10000000,15985,10003099,10000046,2826,99999,0.119131,5,99999,10000000,1.42957,1.42957,1.42957,1.42957,0,15984,0.0000,0.0000,0.0000,1.42957,1.42957,1.42957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.42957,1.42957,1.42957
15986,0,0.162076,10003100,2828,10000046,99999,0.162076,5,99999,10000000,15987,10003100,10000046,2828,99999,0.162076,5,99999,10000000,1.94491,1.94491,1.94491,1.94491,0,15986,0.0000,0.0000,0.0000,1.94491,1.94491,1.94491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.94491,1.94491,1.94491
15988,0,0.11856,10003101,2883,10000046,99999,0.11856,5,99999,10000000,15989,10003101,10000046,2883,99999,0.11856,5,99999,10000000,1.42272,1.42272,1.42272,1.42272,0,15988,49.2481,0.0000,49.2481,1.42272,1.42272,1.42272,0.000492486,0.0000,0.000492486,5.83885,0.0000,5.83885,1.16777,0.0000,1.16777,5,5,1.42272,1.42272,1.42272
15990,0,0.100462,10003102,2936,10000046,99999,0.100462,5,99999,10000000,15991,10003102,10000046,2936,99999,0.100462,5,99999,10000000,1.20554,1.20554,1.20554,1.20555,0,15990,10.8000,184.2000,195.0000,1.20554,1.20555,1.20555,0.000108001,0.00184202,0.00184202,1.08499,18.5051,19.5901,0.216998,3.70102,3.91802,5,5,1.20554,1.20555,1.20555
15992,0,0.195334,10003103,2937,10000046,99999,0.195334,5,99999,10000000,15993,10003103,10000046,2937,99999,0.195334,5,99999,10000000,2.34401,2.34401,2.34401,2.34401,0,15992,0.0000,0.0000,0.0000,2.34401,2.34401,2.34401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,2.34401,2.34401,2.34401
15994,0,0.123106,10003104,3298,10000046,99999,0.123106,5,99999,10000000,15995,10003104,10000046,3298,99999,0.123106,5,99999,10000000,1.47727,1.47727,1.47727,1.47727,0,15994,3,0.0000,3,1.47727,1.47727,1.47727,3.00003e-05,0.0000,3.00003e-05,0.369318,0.0000,0.369318,0.0738636,0.0000,0.0738636,5,5,1.47727,1.47727,1.47727
15996,0,0.115771,10003105,3299,10000046,99999,0.115771,5,99999,10000000,15997,10003105,10000046,3299,99999,0.115771,5,99999,10000000,1.38925,1.38925,1.38925,1.38925,0,15996,0.0000,250.2000,250.2000,1.38925,1.38925,1.38925,0.0000,0.00250203,0.00250203,0.0000,28.9659,28.9659,0.0000,5.79319,5.79319,5,4.99999,1.38925,1.38925,1.38925
15998,0,0.119553,10003106,3301,10000046,99999,0.119553,5,99999,10000000,15999,10003106,10000046,3301,99999,0.119553,5,99999,10000000,1.43464,1.43464,1.43464,1.43464,0,15998,0.0000,0.0000,0.0000,1.43464,1.43464,1.43464,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,1.43464,1.43464,1.43464
16000,0,0.252573,10003107,3302,10000046,99999,0.252573,5,99999,10000000,16001,10003107,10000046,3302,99999,0.252573,5,99999,10000000,3.03088,3.03088,3.03088,3.03088,0,16000,0.0000,0.0000,0.0000,3.03088,3.03088,3.03088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,5,3.03088,3.03088,3.03088
16002,0,0.0949494,10003108,3303,10000046,99999,0.094949,5,99999,10000000,16003,10003108,10000046,3303,99999,0.094949,5,99999,10000000,1.13939,1.13939,1.13939,1.13939,0,16002,12.0000,13.2000,25.2000,1.13939,1.13939,1.13939,0.000120001,0.000132001,0.000132001,1.13939,1.25333,2.39271,0.227878,0.250665,0.478543,5,5,1.13939,1.13939,1.13939
